esr_id;name;latitude;longitude
512619;65 км;47.63854599;40.84982681
512623;62 км;47.6534087;40.8243021
512638;58 км;47.67528915;40.78245926
512642;53 км;47.6921752;40.7380508
512657;Краснокурганная;47.7097358;40.7090338
512661;45 км;46.9079383;40.1781562
512676;39 км;47.7869606;40.6402402
512680;Керчик;47.8302343;40.5756202
512708;Горная;47.8174683;40.1961422
512727;Лесостепь;47.8408016;40.2166665
512731;Гривенная;47.860604;40.3114513
512750;Питомник;47.79277802;40.20642471
512765;Атюхта;47.7831751;40.1943813
512770;Кирпичный;47.75215149;40.20513535
512801;Шахтная;47.7272311;40.1983067
512816;1136 км;47.6976065;40.1762603
512912;Власовские Копи;47.73493958;40.3047905
512924;Грушевский Антрацит;47.69982147;40.26060867
51303;Красный Холм;58.0487401;37.1053844
513109;Каменоломни;47.664826;40.1943306
513113;Дорурс;47.63484192;40.18292618
513128;Совхоз-10;47.59697342;40.16168594
513132;Казачьи Лагери;47.55553818;40.12565994
51318;Остолопово;58.2054683;37.0623537
513202;Персиановка;47.5222418;40.1028496
513306;Локомотивстрой;47.4837429;40.0691879
513310;НЭВЗ;47.47302246;40.0666275
513403;Хотунок;47.44194412;40.095047
513503;Новочеркасск;47.404333;40.1162124
513518;Цикуновка;47.3989738;40.0964324
513522;Малый Мишкин;47.37930298;40.07478714
513537;Мишкинская;47.36116791;40.05430603
513541;Александровка;47.3243051;40.0072972
513556;1184 км;47.3367691;40.03726578
513607;Кизитеринка;47.2297287;39.82699585
513611;Стеклозавод;47.24840546;39.86049652
513626;Аксай;47.25313568;39.87641525
513630;Берданосовка;47.2673378;39.89732361
513645;Большой Лог;47.28665924;39.91470718
513656;Пчеловодная;47.29803848;39.95539856
513664;1193 км;47.29462433;39.94219208
514101;Койсуг;47.0463028;39.69535828
514116;1370 км;47.0263618;39.6731562
514120;1372 км;47.00875473;39.66315842
514135;Кочеванчик;46.99259567;39.65656662
514147;1376 км;46.9748277;39.6569654
514205;Каяла;46.93540955;39.67667389
514213;1386 км;46.8978013;39.6547512
514224;1388 км;46.88136673;39.63338089
514239;Мечетный;46.84676743;39.57053757
514243;1401 км;46.78496552;39.56491089
51430;Кесьма;58.4471213;37.0310027
514309;Степная;46.73604584;39.56100845
514332;Конелово;46.651474;39.58013153
514347;1422 км;46.60471725;39.59570312
514351;1414 км;46.67490768;39.57391357
514402;Кущевка;46.5541147;39.6094492
514510;Кавалерский;46.47390747;39.58187485
51457;Приворот;58.5702638;37.0783173
514609;Кисляковка;46.39400101;39.60437012
514614;1454 км;46.35563278;39.67472076
514703;Крыловская;46.2838505;39.8064969
514718;1474 км;46.2295613;39.804741
514737;1482 км;46.1563884;39.8102575
514807;Сосыка-Ростовская;46.12502289;39.83658981
514826;Очеретоватый;46.07230377;39.87518311
514845;1501 км;46.00946;39.9225011
514900;Сосыка-Ейская;46.1286388;39.7849591
515015;1507 км;45.98225021;39.96181488
515023;1511 км;45.93949127;39.99365997
515034;Леушковская;45.99884415;39.94829178
515104;Тихонький;45.91378403;40.02915955
515316;Еремеево;46.9690803;39.5453726
515320;1379 км;46.9917717;39.56948471
515335;Высочино;47.0353511;39.6404084
515342;1406 км;46.82096481;39.33046341
515354;Кугей;46.80746078;39.31394958
515373;Орловка;46.72634125;39.23615646
515388;Васильево-Петровская;46.93037033;39.46865082
515392;1375 км;47.01578522;39.61140442
515405;Ейск;46.716395;38.2829545
515419;138 км;46.6889591;38.2993813
515424;134 км;46.6617846;38.3400468
515439;1387 км;46.9442215;39.49049377
515509;Александровский;46.6511471;38.4073763
515513;126 км;46.64273453;38.44868851
515528;122 км;45.0454945;39.1429981
515602;Старощербиновская;46.6198131;38.6599472
515617;Рядовой;46.574017;38.8499182
515706;Староминская-Ейская;46.50909805;39.05274582
515710;Староминская-Тимашевская;46.50484085;39.0812912
515725;Канеловский;46.5859282;39.2332156
515744;Орловка-Кубанская;46.6784492;39.2270595
515778;Желтые Копани;46.4298239;39.0161854
515804;Албаши;46.3269775;38.9372313
515814;Борец Труда;46.2066114;38.9603219
515903;Деревянковка;46.1527101;38.958443
516003;Каневская;46.08689499;38.94164276
516018;Придорожная;45.99190903;38.97774887
516022;Чепигинский;45.93035507;38.9992218
51604;Весьегонск;58.6541252;37.2651551
516107;Брюховецкая;45.7977632;38.9877498
516111;Бейсужек;45.65703201;38.9676857
516200;Тимашевская-1;45.62966156;38.94015121
516253;Электродепо;45.62799835;38.95978546
516268;Сахарный Завод;45.61322021;38.96848679
516272;63 км;45.55334854;38.97823715
516287;Кубанец;45.52937317;38.97490692
516304;Ахтари;46.03996658;38.17035675
516323;130 км;45.0398311;39.0721405
516408;Ольгинская;45.9313449;38.5198164
516501;Приазовская;45.8480012;38.6187431
516605;Джерелиевка;45.79093552;38.68478012
516709;Роговская;45.75489426;38.7670517
516802;Уманская;46.310758;39.3591152
516910;Хуторская;46.16747284;39.64612961
51708;Бежецк;57.7977664;36.694602
517105;Конармейская;46.97354507;40.04626465
517114;Мокрый батай;47.04471207;39.84666443
51712;Сменово;57.7853078;36.598334
517133;12 км;47.05832291;39.79039001
517148;41 км;46.95605469;40.12902451
517152;43 км;46.94267654;40.17033386
517203;Кагальник;46.8978106;40.1779688
517307;Зерноград;46.8432133;40.3025914
517400;Мечетинская;46.78923798;40.473629
517504;Атаман;46.57607651;40.6648941
517608;Целина;46.53941727;41.03233719
517701;Трубецкая;46.51480103;41.34254074
517805;Порошинская;45.87340927;40.37094116
517810;Ачкасово;45.8556366;40.22739029
517824;Вперёд;45.90646362;40.47291565
517909;Ровное;45.9359801;40.5762617
518009;Ея;45.9600128;40.6852533
51801;Шишково;57.7878624;36.4722957
518013;Горькая Балка;46.0184288;40.75442886
518102;Белоглинская;46.09365463;40.83328247
51816;Викторово;57.7918304;36.305944
51820;Клевищенский;57.7808461;36.1777069
518206;Песчанокопская;46.17082977;41.07575989
518210;Сандатовский;46.1987648;41.18395233
518225;431 км;46.2027092;41.24045563
518300;Развильная;46.22734451;41.29353714
518314;Поливянский;46.28675461;41.39344406
518329;411 км;46.31506348;41.40704346
518333;Крученая;46.34888077;41.43113708
518348;403 км;46.3766658;41.4509225
51835;Сидорково;57.7739858;36.0497168
518352;Забытый;46.42043304;41.467659
518403;Сальск;46.47031403;41.54625702
518511;Летник;46.01766586;41.21048355
518812;Маныч;46.60157013;41.63289261
518827;Шаблиевская;46.53757477;41.60890198
518901;Пролетарская;46.6964449;41.7065341
518920;Ельмут;46.7866965;41.8973011
519001;Двойная;46.8745092;42.0449491
51905;Максатиха;57.7970618;35.8600817
519105;Куберле;47.0066372;42.2017157
51919;Ручки;57.8174566;35.7485931
519209;Зимовники;47.1464773;42.4655217
519228;Гашун;47.2788731;42.6014295
519232;Сал;47.34594345;42.66923141
519302;Ремонтная;47.41400528;42.75730515
519410;Мелиоративный;47.5540998;43.0878781
519425;Семичная;47.49218369;42.98604584
519571;Кутейниковская;47.25667191;42.16625214
519603;Саловский;47.40839386;42.25281525
519707;Волгодонская;47.5175844;42.1611155
519904;Цимлянская;47.6586885;42.0485947
520009;Кавказская;45.4355011;40.57118988
520028;1576 км;45.4752121;40.45781326
520047;1578 км;45.46505737;40.48924255
52005;Малышево;57.8316051;35.6259541
520102;Тихорецкая;45.8492942;40.1180832
520117;1522 км;45.86330032;40.09845734
520121;1519 км;45.8862872;40.0670216
520136;1517 км;45.8963722;40.0532188
520308;Малороссийская;45.6898398;40.2868545
520314;1543 км;45.7173942;40.2503094
520329;1540 км;45.74427414;40.239048
520333;1537 км;45.7648605;40.2142632
520348;Шохры;45.7792138;40.2002487
520352;1532 км;45.79251862;40.170681
520371;1528 км;45.81928635;40.14411163
520386;1538 км;45.75333405;40.22750473
520403;Мирская;45.5373809;40.4042602
520437;1550 км;45.66807938;40.30480576
520441;1556 км;45.6187439;40.32802963
520456;1558 км;45.60375977;40.33469772
520507;Ведмидивка;45.44897079;38.99333572
520511;48 км;45.42717361;39.00444794
520600;Мышастовка;45.3383427;39.038851
520704;Титаровка;45.24867249;39.01063156
520719;17 км;44.79358292;37.88301468
520738;Сады;45.12484741;38.99788666
520742;ЗИП;45.07122421;38.98585129
520808;Краснодар II;45.05464554;38.98695374
520812;Фабрика кожизделий;45.04270935;38.99760056
520827;Табаккомбинат;45.03755188;39.00800705
520831;МЖК;45.02734756;39.00580978
520901;Новороссийск;44.7353935;37.7748777
520935;805 км;44.75125122;37.75279617
52109;Брусово;57.8542132;35.4133244
521302;Гайдук;44.78946686;37.69406509
521317;Убых;44.8102417;37.64416504
521406;Тоннельная;44.8373466;37.6546798
521410;Горный;44.8684821;37.7448439
521425;784 км;44.84926605;37.71995544
521437;776 км;44.87318802;37.80088425
521503;Баканская;44.86942673;37.86140823
521514;767 км;44.87433243;37.90594482
521533;Красный хутор;44.89410782;37.96064377
521603;Крымская;44.9124542;38.0041483
521637;11 км;44.84636688;37.91797256
521656;17 км;44.79358292;37.88301468
521707;Грушевая;44.7640751;37.8627075
521800;Разъезд 9 км;44.97545624;38.04087448
521815;18 км;45.0464784;38.0693559
521923;Молькино;44.80446243;39.22968292
521938;Лесная Сказка;44.78125;39.22922134
52202;Еремково;57.8599237;35.2680136
522023;Себедахово;45.12643051;38.09769058
522108;Протока;45.2334973;38.1452847
52217;Алфимово;57.8715861;35.1264992
522201;Полтавская;45.3449948;38.2194193
522216;Рисовый;45.35401535;38.35396194
522305;Ангелинская;45.36413193;38.4628334
522409;Величковка;45.46227264;38.70493317
522428;Кирпильский;45.55780411;38.8254509
522432;116 км;45.06203842;39.21813965
522536;Киевский;45.02547073;37.90790558
522606;Варениковская;45.1084435;37.6685304
522709;Юровский;45.1206131;37.43559265
522803;Анапа;44.95053101;37.31827927
522818;Гостагаевская;45.03481674;37.32820511
522930;Красная Стрела;45.1887801;37.287282
523007;Темрюк;45.2879982;37.35633469
52306;Удомля;57.8800722;35.0073342
52310;Панышино;57.89838;34.8910686
523204;Вышестеблиевская;45.20590591;37.02735901
523219;Старотитаровка;45.1968521;37.1486735
523308;Тамань;45.2807477;36.9929052
523420;Фонталовская;45.3691405;36.9637845
523505;Абинская;44.88136673;38.14569473
523524;Эриванский;44.8672734;38.2544475
523539;Лещенко;44.86988831;38.30001068
523543;Украинский;44.89998245;38.06941605
523609;Ахтырская;44.87055588;38.33935928
523613;Холмская;44.867939;38.39052963
523702;Хабль;44.86845779;38.47347641
523717;Черноморский;44.86723328;38.48947144
523806;Ильская;44.8618889;38.5532414
523904;Северская;44.87137985;38.69112396
523914;699 км;44.87690735;38.74567413
523929;697 км;44.88084793;38.77052689
52414;Дремуха;57.9236095;34.6595733
524141;Саратовская;44.71186447;39.20622253
524186;Отрада;44.89132309;38.95392227
524207;Горячий Ключ;44.64744186;39.12743378
524226;Фанагорийская;44.53279877;39.13653564
524230;Афапостик;44.43780899;39.14544678
524245;Чинары;44.385746;39.19082642
524252;Чилипси;44.28491592;39.22434616
524279;Пчёлка;44.44510269;39.12903976
52429;Красная Будка;57.9230385;34.5682252
524298;Калинка;44.36886978;39.1926918
524315;Чайка;44.35461807;39.19486237
52433;Гриблянка;57.9070023;34.7703141
524404;Краснодар-1;45.01823807;38.9890976
524419;Лорис;45.0899786;39.1162535
524423;654 км;45.1211146;39.1657592
524442;661 км;45.07963562;39.09992599
524508;Агроном;45.1360924;39.1825276
524512;649 км;45.1609993;39.20252609
524601;Динская;45.1992398;39.2321485
524616;640 км;45.22861481;39.25186539
524705;Пластуновская;45.28829193;39.30489349
524813;Платнировская;45.37758255;39.40748596
524902;Кореновск;45.45892334;39.47144699
524917;Козырьки;45.5044729;39.5474529
525002;Выселки;45.580944;39.647364
525017;Бузинка;45.6469919;39.7597437
52503;Мста;57.9178492;34.522584
525106;Бурсак;45.70094299;39.85871887
525214;Газырь;45.74916458;39.9423027
52522;Брусничное;57.9233447;34.3946393
525318;Челбас;45.8109523;39.992219
525337;542 км;45.8391478;40.0566442
525407;Краснодар-Сортировочный;45.0370564;39.0454723
525500;Пашковская;45.0447242;39.1230481
525515;118 км;45.05093765;39.17627716
525549;120 км;45.04813385;39.15911865
525553;117 км;45.05502701;39.19573593
525604;Стопятый;45.07382965;39.25659943
525619;113 км;45.078022;39.26916122
525623;108 км;45.09835052;39.33446121
525638;106 км;45.106182;39.3596387
525708;Васюринская;45.1149287;39.3803583
525712;Редутский;45.1649008;39.471521
525727;Варилка;45.21228027;39.55859756
525746;Сахарный Завод;45.61322021;38.96848679
525801;Усть-Лабинская;45.2232473;39.6923149
525816;Двубратский;45.26432037;39.79712296
525905;Ладожская;45.3115921;39.91908264
525910;Потаённый;45.35681534;40.04107285
526005;Гречишкино;45.36900711;40.18055725
526015;Касиновка;45.39619064;40.30265427
52607;Кафтино;57.9357252;34.3059374
526109;Милованово;45.4247651;40.4347371
526113;7 км;45.43893433;40.49438477
526202;Гетмановская;45.4557845;40.6809584
52626;Платищенка;57.9117198;34.2124238
52630;Подол;57.8969653;34.184685
526306;Темижбекская;45.45921707;40.84080124
526310;Краснокубанская;45.4451213;40.9413495
526400;Григорополисская;45.4474799;41.0374455
526503;Расшеватка;45.48856735;41.20715714
526518;Кармалиновский;45.4608648;41.3271895
526607;Передовая;45.44212723;41.5286293
526700;Изобильная;45.3621521;41.70724106
526804;Рыздвяная;45.2675697;41.845386
526819;129 км;45.19526672;41.89953232
526908;Палагиада;45.13392639;41.9731369
52700;Медведево;57.8820491;34.1098411
527008;Ставрополь;45.05548096;42.00008392
527012;149 км;45.0639403;41.9702065
527027;147 км;45.077503;41.9727262
527031;146 км;45.08411407;41.96533203
527046;145 км;45.0897833;41.9618766
527050;141 км;45.1195251;41.9748744
527065;144 км;45.0923233;41.97168732
527101;Старомарьевская;45.10416412;42.21759796
527205;Спицевка;45.2092831;42.4167266
527309;Кугуты;45.2228852;42.6642561
527402;Светлоград;45.3458658;42.8255192
527417;Николина балка;45.48137283;42.81727219
527421;Крутые Пески;45.33015;42.8951757
527525;Рогатая Балка;45.21014786;43.04114532
527606;Мокрая Буйвола;45.127428;43.2603568
527703;Благодарное;45.1147473;43.4243967
527737;Большевистская искра;44.95227432;43.88766098
527900;Кавказ;45.3461976;36.6867532
528015;Эген;45.63803864;42.87309265
52804;Бушевец;57.8532978;34.15272
52819;Петерсоновка;57.8233563;34.2026338
52823;Бочановка;57.8051221;34.2332819
528301;Ипатово;45.7073965;42.9172225
528405;Дербетовка;45.81222153;43.05210114
528509;Дивное;45.89757156;43.33937454
528617;Хар-Булг;46.3105891;43.9838842
528621;386 км;46.32406235;44.02103043
528636;Ульдючины;46.07624817;43.7762413
528706;Элиста;46.3276062;44.28262711
529501;Гирей;45.3986269;40.6517541
529605;Гулькевичи;45.3598495;40.6998039
529624;Дорожков;45.295954;40.7772643
529639;1612 км;45.27678299;40.79970932
529709;Отрадо-Кубанская;45.24599075;40.83572388
529713;1621 км;45.2162837;40.8702138
529728;Коцебу;45.18865204;40.90232468
529732;1627 км;45.171223;40.9225202
529821;302 км;45.0316205;41.0835103
529836;1643 км;45.08731461;41.01952362
530000;Минеральные Воды;44.21389008;43.13986969
530015;1844 км;44.21032333;43.19642258
530034;Дебри;44.22475052;43.26450348
530049;1854 км;44.2152659;43.3161397
530053;1842 км;44.207901;43.17184067
530068;1856 км;44.21392059;43.33889771
53008;Березайка;57.9854794;33.9075141
530208;Армавир-1-Ростовский;44.99827576;41.12443542
530212;1661 км;44.94121933;41.20333862
530227;Вольный;44.9227188;41.2267839
530231;Марьино;44.89733887;41.2588501
530405;Коноково;44.842689;41.3304082
530424;Кургоковский;44.7910299;41.4682457
530509;Овечка;44.7502276;41.6038675
530528;Нескучный;44.70994568;41.73503494
530602;Богословская;44.67839813;41.82372665
530621;1725 км;44.65168381;41.88014221
530706;Зеленчук;44.6262186;41.9136878
530710;Чистая;44.61165237;41.91452408
530725;Красная Деревня;44.59465408;41.92586517
530732;8 км;44.54469681;41.92316818
530744;Дегтяревский;44.53442001;41.92446518
530763;7 км;44.57706451;41.92556
530809;Ураковская;44.43985367;41.91412735
530814;28 км;44.4103775;41.9210701
530903;Эркен-Шахар;44.37799072;41.95713043
530922;Псыж;44.2855072;42.05427933
531003;Черкесск;44.23760223;42.06898117
53101;Алешинка;58.0451176;33.8080811
531107;Абазинка;44.1502037;42.02639771
53116;Заключье;58.0771892;33.755913
531200;Джегута;44.0927563;41.982366
531304;Невинномысская;44.6307564;41.9637009
531319;1737 км;44.6276598;42.0154346
531338;1741 км;44.6187936;42.0643604
531342;Дворцовый;44.6084891;42.0924765
531357;1749 км;44.5893175;42.1557097
531376;Киан;44.5750841;42.2122903
531380;Пионер;44.5578114;42.27581
531395;1746 км;44.59795761;42.12039948
531408;Курсавка;44.4552825;42.4989185
531412;Суркуль;44.4859256;42.4169927
531431;Водораздел;44.5095683;42.3615249
531450;1784 км;44.4477893;42.5384565
531465;Куршава;44.4446834;42.5676104
531476;Крым-Гиреево;44.436908;42.6107467
531499;1794 км;44.42762375;42.66051483
531501;Нагутская;44.4076142;42.7289262
531520;Орбельяново;44.3581404;42.8436281
531542;1806 км;44.38194275;42.79034042
531662;Канглы;44.2497673;43.03103256
531677;Сельхозтехника;44.46672821;42.46635818
531681;Стекольный завод;44.23103333;43.09384537
531696;1824 км;44.27841187;42.96446228
531821;Железноводск;44.130972;43.0260134
531910;Бештау;44.1201973;43.07684708
531925;Змейка;44.13917923;43.12565231
531938;5 км;44.1737498;43.1334443
531944;Машук;44.08015823;43.08029556
531959;Иноземцево;44.10116959;43.08272934
531963;3 км;44.19442749;43.14084625
532006;Лермонтовский;44.06264114;43.06459045
532100;Пятигорск;44.03775024;43.05502701
532114;Новопятигорск;44.044966;43.0157863
532203;Скачки;44.05012512;42.99547958
532218;Золотушка;44.0558357;42.9105596
532307;Ессентуки;44.0482243;42.8543592
532311;Белый Уголь;44.01658;42.8150361
53239;Селище;58.1715318;33.5917451
532400;Подкумок;43.9614441;42.7712349
532415;Минутка;43.92259598;42.72465134
532504;Кисловодск;43.90208817;42.7204628
53258;Лыкошино;58.10532;33.7139817
532701;Весёлое;43.40205765;39.9929657
532769;Олимпийская деревня;43.41778183;39.94615173
532773;Имеретинский курорт;43.4119873;39.97439194
532805;Адлер;43.44753647;39.90432358
532814;Известия;43.46828079;39.89445877
532839;Хоста;43.51175308;39.86418915
532858;Мацеста;43.54422379;39.78986359
532862;Стадион;43.562638;39.7532485
532881;Эсто-Садок;43.68372345;40.23217392
532896;Роза Хутор;43.67683792;40.27957153
532909;Сочи;43.5912863;39.728483
532913;Мамайка;43.6289668;39.6929597
532928;73 км;43.64208984;39.67269135
532932;Дагомыс;43.65323639;39.64789581
532947;Уч-Дере;43.6588888;39.6275323
532951;Горный Воздух;43.679353;39.6002026
533013;Лесная;43.7158094;39.5663396
533028;Вардане;43.7296912;39.5465062
533032;Совхоз;43.7478379;39.5222712
533047;Лоо;43.6992402;39.5873012
53309;Угловка;58.2334332;33.5088143
533117;Якорная Щель;43.7610452;39.5051341
533121;Лазурный Берег;43.78388977;39.46826935
533136;Головинка;43.7972498;39.4562653
533140;Чемитоквадже;43.84093475;39.41329956
533155;ВВС;43.85622025;39.39968491
533162;Волконка;43.86434555;39.38999176
533174;Солоники;43.882132;39.3665238
533206;Лазаревская;43.91487122;39.32072067
533210;Мамедова Щель;43.94057083;39.29729843
533225;Аше;43.95560074;39.26756668
533239;Водопадный;43.96651459;39.25476837
533244;Голубая Дача;43.97670746;39.24070358
533259;Смена;43.9824203;39.2252643
533263;Дружба;43.99198532;39.21142578
533278;Макопсе;43.99914551;39.19507217
53328;Яблоновка;58.294747;33.4236055
533282;Спутник;44.0081749;39.17886353
533305;Шепси;44.0312264;39.1439809
533314;Магри;44.0192931;39.1584405
533329;Дедеркой;44.04971313;39.12551498
533333;Южный;44.0587187;39.1152934
533348;Гизель-Дере;44.06388092;39.10827637
533352;Весна;44.0750087;39.0974222
533367;Туапсе-Пассажирская;44.09746552;39.08338165
533403;Туапсе-Сортировочная;44.1089035;39.0958585
533704;Греческий;44.1428508;39.176656
533719;Кирпичное;44.16583633;39.20189667
533723;Цыпка;44.1569796;39.1810047
533808;Кривенковская;44.18583298;39.24227142
533812;Индюк;44.2538215;39.2496187
533827;Гойтх;44.2809805;39.277017
533831;Шаумян;44.30512238;39.29636765
533846;1860 км;44.22658539;39.24232864
533850;1744 км;44.2490921;39.24116898
533901;Пшиш;44.32040787;39.33659744
533916;Навагинская;44.36738586;39.34156036
533935;1831 км;44.38035202;39.36385345
533943;Шубинка;44.37825012;39.39630127
534001;Куринский;44.40530396;39.41008377
534016;Хадыженская;44.4364849;39.4767365
534020;1811 км;44.45840454;39.51593781
534035;1820 км;44.41385269;39.43197632
534105;Кабардинская;44.48693085;39.4861908
534115;Николенково;44.5489643;39.5381784
534124;1794 км;44.55561829;39.55507278
534143;1802 км;44.521492;39.47671509
534209;Тверская;44.61079788;39.62225723
534317;1771 км;44.69307327;39.72337723
534321;Пшехская;44.71839142;39.78166199
534336;Комсомольская;44.6756859;39.6792649
534425;Ерик;44.57833099;39.70261383
534500;Апшеронская;44.47415924;39.72534943
534603;Белореченская;44.75273132;39.89408493
534618;Гончарка;44.80517197;39.95907593
534622;Лесная Долина;44.72365952;39.94436646
534707;Ханская;44.6888363;39.9843913
534800;Майкоп;44.62282181;40.10822296
534904;Тульская;44.5041028;40.1522858
534919;Шунтук;44.45999908;40.17747498
534923;Цветочный;44.4933513;40.1596028
534938;ВИР;44.46897507;40.17332077
535004;Абадзехская;44.40758133;40.18533707
535023;Дачи;44.36181259;40.19316101
535057;Лесная сказка;44.34674454;40.20209885
535108;Хаджох;44.29206848;40.1843338
535201;Гиагинская;44.8451767;40.09741211
535216;Назаровский;44.8885442;40.2271673
535235;Прогресс;44.87840652;40.19482803
535305;Дондуковская;44.9028702;40.359509
535409;Кошехабль;44.89483261;40.4924469
535413;Чехрак;44.9003776;40.4204445
535502;Курганная;44.9099183;40.5916653
535517;Чамлык;44.9417173;40.7873756
535630;Родниковская;44.77028;40.6751708
535706;Лабинская;44.6462136;40.7388001
535803;Мостовская;44.4139255;40.7799909
535907;Шедок;44.2188866;40.8514526
536007;Андреедмитриевка;44.9518279;40.8464123
536011;Кара-Джалга;44.97196198;40.95406723
536204;Виноградная;44.2056762;43.3613304
536219;1863 км;44.18958664;43.41587448
536223;1861 км;44.19747925;43.39226151
536308;Георгиевск;44.16772842;43.4785614
536312;Теплая Речка;44.135964;43.5048175
536327;Этока;44.0940942;43.5510698
536331;Незлобная;44.1113173;43.4240737
536505;Михайловская;44.2328003;43.6621745
536516;Обильный;44.19510651;43.57817459
536609;Кума;44.28209686;43.72795105
536702;Зеленокумск;44.4133156;43.8521087
536717;Нины;44.4945134;43.9382319
536806;Маслов Кут;44.57095718;44.01122665
536901;Плаксейка;44.6241891;44.0234299
537007;Буденновск;44.7860666;44.1462363
53703;Окуловка;58.3719243;33.3006548
537103;Новая Жизнь;44.89122009;44.01117706
537207;Зольский;44.02409363;43.57828522
53722;Заозерье;58.4315978;33.1696606
537300;Аполлонская;43.9570618;43.6455687
537419;1925 км;43.79850769;43.94353867
537423;Солдатская;43.8427887;43.83893967
537508;Шарданово;43.79202271;43.95866013
537601;Прохладная;43.74934769;44.05331421
537616;Приближний;43.7808876;44.14126205
537620;Екатериноградский;43.77824783;44.23411942
537635;4 км;43.75979233;44.08416748
537645;7 км;43.77404022;44.12060165
537705;Котляревская;43.6218605;44.06648636
537711;Баксан;43.6868194;44.0820649
537724;1957 км;43.6096698;44.0662061
537739;Арик;43.5540515;44.1023251
537743;Пришиб;43.64683151;44.07424927
537809;Докшукино;43.56310272;43.85841751
537813;Кабардинка;43.61247635;43.98006058
537828;Урвань;43.53937531;43.77846527
537832;Нартан;43.5309284;43.730364
537847;28 км;43.54176712;43.76434708
537851;38 км;43.50084686;43.65268707
537866;25 км;43.54208374;43.79601288
537902;Нальчик;43.4912162;43.6160455
538002;Муртазово;43.4814268;44.1315611
538017;Урухский;43.4103311;44.1826078
538106;Эльхотово;43.3462211;44.2057597
538110;1989 км;43.32873154;44.21608353
538202;Дарг-Кох;43.26726151;44.29289627
538407;Алагир;43.04896927;44.21239471
538500;Беслан;43.19515228;44.5423851
538515;Заводская;43.1770046;44.548601
538521;6 км;43.1589994;44.5717004
538534;Опытная;43.1410928;44.5947844
538549;Селекционная;43.1076847;44.6235022
538604;Колонка;43.1016359;44.6349924
538619;Садон;43.08481979;44.65267181
538623;Индустриальная;43.0594404;44.6794434
538638;18 км;43.07304001;44.66687775
538642;22 км;43.04409027;44.68231964
538708;Владикавказ;43.037859;44.6881553
53900;Поддубье;58.4083705;33.3022382
539132;Черноярская;43.7638143;44.342852
539202;Луковский;43.7526909;44.5542758
53924;Кулотино;58.4480475;33.3823164
539306;Моздок;43.7519989;44.64471436
539408;Осетиновский;43.7520488;44.7577055
539414;Стодеревская;43.741539;44.85927582
539503;Ищёрская;43.7244072;45.12223053
539607;Алпатово;43.69576645;45.24530792
539700;Наурская;43.67393112;45.3586235
539804;Терек;43.60147476;45.57612991
540002;Грозный;43.30826187;45.68574524
540303;Назрань;43.22941971;44.76931381
540322;Консервный;43.18889999;44.71946335
540407;Плиево;43.2852627;44.8481574
540500;Карабулакский;43.3228856;44.9100924
540604;Слепцовская;43.3324787;45.0390974
540619;Серноводск-Кавказский;43.32984543;45.15774536
540708;Самашкинская;43.29740524;45.31025314
540727;Самашкинская;43.29740524;45.31025314
540801;Ермоловский;43.25733185;45.52771759
540905;Алды;43.2878646;45.6278569
54104;Котово;58.4870439;33.4764919
541306;Ханкала;43.307393;45.7705538
541405;Аргун;43.30144501;45.88345337
541429;Джалка;43.32301712;45.98424911
541503;Яндыки;45.8243964;47.0024795
541607;Линейная;46.2586538;47.4156535
541611;Разъезд №2;46.30056381;47.59368896
541626;Ильменный;46.3373062;47.766762
541630;№ 3;46.19885635;47.2975769
541658;Басинская;46.1355636;47.1766487
541700;Зензели;45.9350854;47.0490131
541724;Олейниково;45.6906415;46.9499637
541734;Разъезд №8;45.55290222;46.89612198
541804;Улан-Холл;45.4414657;46.8528392
541819;Разъезд №9;45.33337784;46.81073761
541823;Белое Озеро;45.21255875;46.76411819
541838;Разъезд №11;45.08000183;46.71310043
541908;Артезиан;44.9524345;46.6644523
541927;Кутан;44.67406082;46.6054306
541931;Разъезд № 14;44.53056717;46.5877037
542008;Кочубей;44.3866551;46.5950923
542027;Разъезд № 15;44.24058914;46.63034439
542046;Кара-Баглы;44.09775925;46.66485214
542205;Кизляр;43.8495737;46.7008012
542243;Куруш;43.3676358;46.7660985
542328;Каргинская;43.75082779;46.47709274
542402;Шелковская;43.51371765;46.31915283
542506;Червленная;43.4938669;45.8788555
542510;Червленная-Узловая;43.445493;45.9764846
542600;Гудермес;43.34846497;46.1076355
542629;Кади-Юрт;43.3138697;46.3048424
542703;Хасав-Юрт;43.2622686;46.5863037
542722;Карлан-Юрт;43.24322891;46.73013687
542737;2219 км;43.2212912;46.7739158
542741;Сулак;43.2087059;46.8237915
542775;2212 км;43.25513458;46.65138245
542807;Кизилюрт;43.2052226;46.8669826
542811;2233 км;43.18980026;46.96716309
542826;2236 км (Стальск);42.60005569;47.80161285
542845;2244 км;43.1322882;47.1333059
542864;2237 км;43.17291641;47.01736832
542920;2265 км;43.0749238;47.286732
542934;Темиргое;43.1288739;47.1417067
543000;Шамхал;43.05333328;47.33280945
54320;Вомпе;58.643117;33.4286161
543208;Герменчик;43.55748367;46.73804092
543301;Махачкала;42.9873848;47.50421906
543316;2290 км;42.9714241;47.52263641
543335;2294 км;42.92814636;47.53365326
543509;Тарки;42.8975029;47.55237579
543528;2304 км;42.84505463;47.59611893
543706;Манас;42.7278928;47.6813838
543710;2323 км;42.68960571;47.70372391
